impact,status,family,tokens,slug,sample_url
3,NEAR,C_geo_hook_cat,liverpool hot cosplay-fancam,liverpool-hot-cosplay-fancam,/liverpool-hot-cosplay-fancam.html
3,GAP,C_geo_hook_cat,liverpool hot dance-battle,liverpool-hot-dance-battle,/liverpool-hot-dance-battle.html
3,GAP,C_geo_hook_cat,liverpool hot dance-tutorial,liverpool-hot-dance-tutorial,/liverpool-hot-dance-tutorial.html
3,GAP,C_geo_hook_cat,liverpool hot dembow,liverpool-hot-dembow,/liverpool-hot-dembow.html
3,GAP,C_geo_hook_cat,liverpool hot fancam-4k,liverpool-hot-fancam-4k,/liverpool-hot-fancam-4k.html
3,GAP,C_geo_hook_cat,liverpool hot heels-choreo,liverpool-hot-heels-choreo,/liverpool-hot-heels-choreo.html
3,GAP,C_geo_hook_cat,liverpool hot k-pop-twerk,liverpool-hot-k-pop-twerk,/liverpool-hot-k-pop-twerk.html
3,GAP,C_geo_hook_cat,liverpool hot perreo,liverpool-hot-perreo,/liverpool-hot-perreo.html
3,GAP,C_geo_hook_cat,liverpool hot reggaeton,liverpool-hot-reggaeton,/liverpool-hot-reggaeton.html
3,GAP,C_geo_hook_cat,liverpool hot try-on-haul,liverpool-hot-try-on-haul,/liverpool-hot-try-on-haul.html
3,GAP,C_geo_hook_cat,liverpool hot workout,liverpool-hot-workout,/liverpool-hot-workout.html
3,GAP,C_geo_hook_cat,liverpool top choreography,liverpool-top-choreography,/liverpool-top-choreography.html
3,GAP,C_geo_hook_cat,liverpool top cosplay-fancam,liverpool-top-cosplay-fancam,/liverpool-top-cosplay-fancam.html
3,GAP,C_geo_hook_cat,liverpool top dance-battle,liverpool-top-dance-battle,/liverpool-top-dance-battle.html
3,GAP,C_geo_hook_cat,liverpool top dance-tutorial,liverpool-top-dance-tutorial,/liverpool-top-dance-tutorial.html
3,GAP,C_geo_hook_cat,liverpool top dembow,liverpool-top-dembow,/liverpool-top-dembow.html
3,GAP,C_geo_hook_cat,liverpool top fancam-4k,liverpool-top-fancam-4k,/liverpool-top-fancam-4k.html
3,GAP,C_geo_hook_cat,liverpool top heels-choreo,liverpool-top-heels-choreo,/liverpool-top-heels-choreo.html
3,GAP,C_geo_hook_cat,liverpool top k-pop-twerk,liverpool-top-k-pop-twerk,/liverpool-top-k-pop-twerk.html
3,GAP,C_geo_hook_cat,liverpool top perreo,liverpool-top-perreo,/liverpool-top-perreo.html
3,GAP,C_geo_hook_cat,liverpool top reggaeton,liverpool-top-reggaeton,/liverpool-top-reggaeton.html
3,GAP,C_geo_hook_cat,liverpool top try-on-haul,liverpool-top-try-on-haul,/liverpool-top-try-on-haul.html
3,GAP,C_geo_hook_cat,liverpool top workout,liverpool-top-workout,/liverpool-top-workout.html
3,GAP,C_geo_hook_cat,liverpool viral choreography,liverpool-viral-choreography,/liverpool-viral-choreography.html
3,GAP,C_geo_hook_cat,liverpool viral cosplay-fancam,liverpool-viral-cosplay-fancam,/liverpool-viral-cosplay-fancam.html
3,GAP,C_geo_hook_cat,liverpool viral dance-battle,liverpool-viral-dance-battle,/liverpool-viral-dance-battle.html
3,GAP,C_geo_hook_cat,liverpool viral dance-tutorial,liverpool-viral-dance-tutorial,/liverpool-viral-dance-tutorial.html
3,GAP,C_geo_hook_cat,liverpool viral dembow,liverpool-viral-dembow,/liverpool-viral-dembow.html
3,GAP,C_geo_hook_cat,liverpool viral fancam-4k,liverpool-viral-fancam-4k,/liverpool-viral-fancam-4k.html
3,GAP,C_geo_hook_cat,liverpool viral heels-choreo,liverpool-viral-heels-choreo,/liverpool-viral-heels-choreo.html
3,GAP,C_geo_hook_cat,liverpool viral k-pop-twerk,liverpool-viral-k-pop-twerk,/liverpool-viral-k-pop-twerk.html
3,GAP,C_geo_hook_cat,liverpool viral perreo,liverpool-viral-perreo,/liverpool-viral-perreo.html
3,GAP,C_geo_hook_cat,liverpool viral reggaeton,liverpool-viral-reggaeton,/liverpool-viral-reggaeton.html
3,GAP,C_geo_hook_cat,liverpool viral try-on-haul,liverpool-viral-try-on-haul,/liverpool-viral-try-on-haul.html
3,GAP,C_geo_hook_cat,liverpool viral workout,liverpool-viral-workout,/liverpool-viral-workout.html
3,GAP,C_geo_hook_cat,london best choreography,london-best-choreography,/london-best-choreography.html
3,GAP,C_geo_hook_cat,london best cosplay-fancam,london-best-cosplay-fancam,/london-best-cosplay-fancam.html
3,GAP,C_geo_hook_cat,london best dance-battle,london-best-dance-battle,/london-best-dance-battle.html
3,GAP,C_geo_hook_cat,london best dance-tutorial,london-best-dance-tutorial,/london-best-dance-tutorial.html
3,GAP,C_geo_hook_cat,london best dembow,london-best-dembow,/london-best-dembow.html
3,GAP,C_geo_hook_cat,london best fancam-4k,london-best-fancam-4k,/london-best-fancam-4k.html
3,GAP,C_geo_hook_cat,london best heels-choreo,london-best-heels-choreo,/london-best-heels-choreo.html
3,GAP,C_geo_hook_cat,london best k-pop-twerk,london-best-k-pop-twerk,/london-best-k-pop-twerk.html
3,GAP,C_geo_hook_cat,london best perreo,london-best-perreo,/london-best-perreo.html
3,GAP,C_geo_hook_cat,london best reggaeton,london-best-reggaeton,/london-best-reggaeton.html
3,GAP,C_geo_hook_cat,london best try-on-haul,london-best-try-on-haul,/london-best-try-on-haul.html
3,GAP,C_geo_hook_cat,london best workout,london-best-workout,/london-best-workout.html
3,GAP,C_geo_hook_cat,london exclusive choreography,london-exclusive-choreography,/london-exclusive-choreography.html
3,GAP,C_geo_hook_cat,london exclusive cosplay-fancam,london-exclusive-cosplay-fancam,/london-exclusive-cosplay-fancam.html
3,GAP,C_geo_hook_cat,london exclusive dance-battle,london-exclusive-dance-battle,/london-exclusive-dance-battle.html
3,GAP,C_geo_hook_cat,london exclusive dance-tutorial,london-exclusive-dance-tutorial,/london-exclusive-dance-tutorial.html
3,GAP,C_geo_hook_cat,london exclusive dembow,london-exclusive-dembow,/london-exclusive-dembow.html
3,GAP,C_geo_hook_cat,london exclusive fancam-4k,london-exclusive-fancam-4k,/london-exclusive-fancam-4k.html
3,GAP,C_geo_hook_cat,london exclusive heels-choreo,london-exclusive-heels-choreo,/london-exclusive-heels-choreo.html
3,GAP,C_geo_hook_cat,london exclusive k-pop-twerk,london-exclusive-k-pop-twerk,/london-exclusive-k-pop-twerk.html
3,GAP,C_geo_hook_cat,london exclusive perreo,london-exclusive-perreo,/london-exclusive-perreo.html
3,GAP,C_geo_hook_cat,london exclusive reggaeton,london-exclusive-reggaeton,/london-exclusive-reggaeton.html
3,GAP,C_geo_hook_cat,london exclusive try-on-haul,london-exclusive-try-on-haul,/london-exclusive-try-on-haul.html
3,GAP,C_geo_hook_cat,london exclusive workout,london-exclusive-workout,/london-exclusive-workout.html
3,GAP,C_geo_hook_cat,london hot choreography,london-hot-choreography,/london-hot-choreography.html
3,NEAR,C_geo_hook_cat,london hot cosplay-fancam,london-hot-cosplay-fancam,/london-hot-cosplay-fancam.html
3,GAP,C_geo_hook_cat,london hot dance-battle,london-hot-dance-battle,/london-hot-dance-battle.html
3,GAP,C_geo_hook_cat,london hot dance-tutorial,london-hot-dance-tutorial,/london-hot-dance-tutorial.html
3,GAP,C_geo_hook_cat,london hot dembow,london-hot-dembow,/london-hot-dembow.html
3,GAP,C_geo_hook_cat,london hot fancam-4k,london-hot-fancam-4k,/london-hot-fancam-4k.html
3,GAP,C_geo_hook_cat,london hot heels-choreo,london-hot-heels-choreo,/london-hot-heels-choreo.html
3,GAP,C_geo_hook_cat,london hot k-pop-twerk,london-hot-k-pop-twerk,/london-hot-k-pop-twerk.html
3,GAP,C_geo_hook_cat,london hot perreo,london-hot-perreo,/london-hot-perreo.html
3,GAP,C_geo_hook_cat,london hot reggaeton,london-hot-reggaeton,/london-hot-reggaeton.html
3,GAP,C_geo_hook_cat,london hot try-on-haul,london-hot-try-on-haul,/london-hot-try-on-haul.html
3,GAP,C_geo_hook_cat,london hot workout,london-hot-workout,/london-hot-workout.html
3,GAP,C_geo_hook_cat,london top choreography,london-top-choreography,/london-top-choreography.html
3,GAP,C_geo_hook_cat,london top cosplay-fancam,london-top-cosplay-fancam,/london-top-cosplay-fancam.html
3,GAP,C_geo_hook_cat,london top dance-battle,london-top-dance-battle,/london-top-dance-battle.html
3,GAP,C_geo_hook_cat,london top dance-tutorial,london-top-dance-tutorial,/london-top-dance-tutorial.html
3,GAP,C_geo_hook_cat,london top dembow,london-top-dembow,/london-top-dembow.html
3,GAP,C_geo_hook_cat,london top fancam-4k,london-top-fancam-4k,/london-top-fancam-4k.html
3,GAP,C_geo_hook_cat,london top heels-choreo,london-top-heels-choreo,/london-top-heels-choreo.html
3,GAP,C_geo_hook_cat,london top k-pop-twerk,london-top-k-pop-twerk,/london-top-k-pop-twerk.html
3,GAP,C_geo_hook_cat,london top perreo,london-top-perreo,/london-top-perreo.html
3,GAP,C_geo_hook_cat,london top reggaeton,london-top-reggaeton,/london-top-reggaeton.html
3,GAP,C_geo_hook_cat,london top try-on-haul,london-top-try-on-haul,/london-top-try-on-haul.html
3,GAP,C_geo_hook_cat,london top workout,london-top-workout,/london-top-workout.html
3,GAP,C_geo_hook_cat,london viral choreography,london-viral-choreography,/london-viral-choreography.html
3,GAP,C_geo_hook_cat,london viral cosplay-fancam,london-viral-cosplay-fancam,/london-viral-cosplay-fancam.html
3,GAP,C_geo_hook_cat,london viral dance-battle,london-viral-dance-battle,/london-viral-dance-battle.html
3,GAP,C_geo_hook_cat,london viral dance-tutorial,london-viral-dance-tutorial,/london-viral-dance-tutorial.html
3,GAP,C_geo_hook_cat,london viral dembow,london-viral-dembow,/london-viral-dembow.html
3,GAP,C_geo_hook_cat,london viral fancam-4k,london-viral-fancam-4k,/london-viral-fancam-4k.html
3,GAP,C_geo_hook_cat,london viral heels-choreo,london-viral-heels-choreo,/london-viral-heels-choreo.html
3,GAP,C_geo_hook_cat,london viral k-pop-twerk,london-viral-k-pop-twerk,/london-viral-k-pop-twerk.html
3,GAP,C_geo_hook_cat,london viral perreo,london-viral-perreo,/london-viral-perreo.html
3,GAP,C_geo_hook_cat,london viral reggaeton,london-viral-reggaeton,/london-viral-reggaeton.html
3,GAP,C_geo_hook_cat,london viral try-on-haul,london-viral-try-on-haul,/london-viral-try-on-haul.html
3,GAP,C_geo_hook_cat,london viral workout,london-viral-workout,/london-viral-workout.html
3,GAP,C_geo_hook_cat,los-angeles curated choreography,los-angeles-curated-choreography,/los-angeles-curated-choreography.html
3,GAP,C_geo_hook_cat,los-angeles curated cosplay-fancam,los-angeles-curated-cosplay-fancam,/los-angeles-curated-cosplay-fancam.html
3,GAP,C_geo_hook_cat,los-angeles curated dance-battle,los-angeles-curated-dance-battle,/los-angeles-curated-dance-battle.html
3,GAP,C_geo_hook_cat,los-angeles curated dance-tutorial,los-angeles-curated-dance-tutorial,/los-angeles-curated-dance-tutorial.html
3,GAP,C_geo_hook_cat,los-angeles curated dembow,los-angeles-curated-dembow,/los-angeles-curated-dembow.html
3,GAP,C_geo_hook_cat,los-angeles curated fancam-4k,los-angeles-curated-fancam-4k,/los-angeles-curated-fancam-4k.html
3,GAP,C_geo_hook_cat,los-angeles curated heels-choreo,los-angeles-curated-heels-choreo,/los-angeles-curated-heels-choreo.html
3,GAP,C_geo_hook_cat,los-angeles curated k-pop-twerk,los-angeles-curated-k-pop-twerk,/los-angeles-curated-k-pop-twerk.html
3,GAP,C_geo_hook_cat,los-angeles curated perreo,los-angeles-curated-perreo,/los-angeles-curated-perreo.html
3,GAP,C_geo_hook_cat,los-angeles curated reggaeton,los-angeles-curated-reggaeton,/los-angeles-curated-reggaeton.html
3,GAP,C_geo_hook_cat,los-angeles curated try-on-haul,los-angeles-curated-try-on-haul,/los-angeles-curated-try-on-haul.html
3,GAP,C_geo_hook_cat,los-angeles curated workout,los-angeles-curated-workout,/los-angeles-curated-workout.html
3,GAP,C_geo_hook_cat,los-angeles leaked choreography,los-angeles-leaked-choreography,/los-angeles-leaked-choreography.html
3,GAP,C_geo_hook_cat,los-angeles leaked cosplay-fancam,los-angeles-leaked-cosplay-fancam,/los-angeles-leaked-cosplay-fancam.html
3,GAP,C_geo_hook_cat,los-angeles leaked dance-battle,los-angeles-leaked-dance-battle,/los-angeles-leaked-dance-battle.html
3,GAP,C_geo_hook_cat,los-angeles leaked dance-tutorial,los-angeles-leaked-dance-tutorial,/los-angeles-leaked-dance-tutorial.html
3,GAP,C_geo_hook_cat,los-angeles leaked dembow,los-angeles-leaked-dembow,/los-angeles-leaked-dembow.html
3,GAP,C_geo_hook_cat,los-angeles leaked fancam-4k,los-angeles-leaked-fancam-4k,/los-angeles-leaked-fancam-4k.html
3,GAP,C_geo_hook_cat,los-angeles leaked heels-choreo,los-angeles-leaked-heels-choreo,/los-angeles-leaked-heels-choreo.html
3,GAP,C_geo_hook_cat,los-angeles leaked k-pop-twerk,los-angeles-leaked-k-pop-twerk,/los-angeles-leaked-k-pop-twerk.html
3,GAP,C_geo_hook_cat,los-angeles leaked perreo,los-angeles-leaked-perreo,/los-angeles-leaked-perreo.html
3,GAP,C_geo_hook_cat,los-angeles leaked reggaeton,los-angeles-leaked-reggaeton,/los-angeles-leaked-reggaeton.html
3,GAP,C_geo_hook_cat,los-angeles leaked try-on-haul,los-angeles-leaked-try-on-haul,/los-angeles-leaked-try-on-haul.html
3,GAP,C_geo_hook_cat,los-angeles leaked workout,los-angeles-leaked-workout,/los-angeles-leaked-workout.html
3,GAP,C_geo_hook_cat,los-angeles members-only choreography,los-angeles-members-only-choreography,/los-angeles-members-only-choreography.html
3,GAP,C_geo_hook_cat,los-angeles members-only cosplay-fancam,los-angeles-members-only-cosplay-fancam,/los-angeles-members-only-cosplay-fancam.html
3,GAP,C_geo_hook_cat,los-angeles members-only dance-battle,los-angeles-members-only-dance-battle,/los-angeles-members-only-dance-battle.html
3,GAP,C_geo_hook_cat,los-angeles members-only dance-tutorial,los-angeles-members-only-dance-tutorial,/los-angeles-members-only-dance-tutorial.html
3,GAP,C_geo_hook_cat,los-angeles members-only dembow,los-angeles-members-only-dembow,/los-angeles-members-only-dembow.html
3,GAP,C_geo_hook_cat,los-angeles members-only fancam-4k,los-angeles-members-only-fancam-4k,/los-angeles-members-only-fancam-4k.html
3,GAP,C_geo_hook_cat,los-angeles members-only heels-choreo,los-angeles-members-only-heels-choreo,/los-angeles-members-only-heels-choreo.html
3,GAP,C_geo_hook_cat,los-angeles members-only k-pop-twerk,los-angeles-members-only-k-pop-twerk,/los-angeles-members-only-k-pop-twerk.html
3,GAP,C_geo_hook_cat,los-angeles members-only perreo,los-angeles-members-only-perreo,/los-angeles-members-only-perreo.html
3,GAP,C_geo_hook_cat,los-angeles members-only reggaeton,los-angeles-members-only-reggaeton,/los-angeles-members-only-reggaeton.html
3,GAP,C_geo_hook_cat,los-angeles members-only try-on-haul,los-angeles-members-only-try-on-haul,/los-angeles-members-only-try-on-haul.html
3,GAP,C_geo_hook_cat,los-angeles members-only workout,los-angeles-members-only-workout,/los-angeles-members-only-workout.html
3,GAP,C_geo_hook_cat,los-angeles premium choreography,los-angeles-premium-choreography,/los-angeles-premium-choreography.html
3,NEAR,C_geo_hook_cat,los-angeles premium cosplay-fancam,los-angeles-premium-cosplay-fancam,/los-angeles-premium-cosplay-fancam.html
3,GAP,C_geo_hook_cat,los-angeles premium dance-battle,los-angeles-premium-dance-battle,/los-angeles-premium-dance-battle.html
3,GAP,C_geo_hook_cat,los-angeles premium dance-tutorial,los-angeles-premium-dance-tutorial,/los-angeles-premium-dance-tutorial.html
3,GAP,C_geo_hook_cat,los-angeles premium dembow,los-angeles-premium-dembow,/los-angeles-premium-dembow.html
3,GAP,C_geo_hook_cat,los-angeles premium fancam-4k,los-angeles-premium-fancam-4k,/los-angeles-premium-fancam-4k.html
3,GAP,C_geo_hook_cat,los-angeles premium heels-choreo,los-angeles-premium-heels-choreo,/los-angeles-premium-heels-choreo.html
3,GAP,C_geo_hook_cat,los-angeles premium k-pop-twerk,los-angeles-premium-k-pop-twerk,/los-angeles-premium-k-pop-twerk.html
3,GAP,C_geo_hook_cat,los-angeles premium perreo,los-angeles-premium-perreo,/los-angeles-premium-perreo.html
3,GAP,C_geo_hook_cat,los-angeles premium reggaeton,los-angeles-premium-reggaeton,/los-angeles-premium-reggaeton.html
3,GAP,C_geo_hook_cat,los-angeles premium try-on-haul,los-angeles-premium-try-on-haul,/los-angeles-premium-try-on-haul.html
3,GAP,C_geo_hook_cat,los-angeles premium workout,los-angeles-premium-workout,/los-angeles-premium-workout.html
3,GAP,C_geo_hook_cat,los-angeles private choreography,los-angeles-private-choreography,/los-angeles-private-choreography.html
3,GAP,C_geo_hook_cat,los-angeles private cosplay-fancam,los-angeles-private-cosplay-fancam,/los-angeles-private-cosplay-fancam.html
3,GAP,C_geo_hook_cat,los-angeles private dance-battle,los-angeles-private-dance-battle,/los-angeles-private-dance-battle.html
3,GAP,C_geo_hook_cat,los-angeles private dance-tutorial,los-angeles-private-dance-tutorial,/los-angeles-private-dance-tutorial.html
3,GAP,C_geo_hook_cat,los-angeles private dembow,los-angeles-private-dembow,/los-angeles-private-dembow.html
3,GAP,C_geo_hook_cat,los-angeles private fancam-4k,los-angeles-private-fancam-4k,/los-angeles-private-fancam-4k.html
3,GAP,C_geo_hook_cat,los-angeles private heels-choreo,los-angeles-private-heels-choreo,/los-angeles-private-heels-choreo.html
3,GAP,C_geo_hook_cat,los-angeles private k-pop-twerk,los-angeles-private-k-pop-twerk,/los-angeles-private-k-pop-twerk.html
3,GAP,C_geo_hook_cat,los-angeles private perreo,los-angeles-private-perreo,/los-angeles-private-perreo.html
3,GAP,C_geo_hook_cat,los-angeles private reggaeton,los-angeles-private-reggaeton,/los-angeles-private-reggaeton.html
3,GAP,C_geo_hook_cat,los-angeles private try-on-haul,los-angeles-private-try-on-haul,/los-angeles-private-try-on-haul.html
3,GAP,C_geo_hook_cat,los-angeles private workout,los-angeles-private-workout,/los-angeles-private-workout.html
3,GAP,C_geo_hook_cat,los-angeles underground choreography,los-angeles-underground-choreography,/los-angeles-underground-choreography.html
3,GAP,C_geo_hook_cat,los-angeles underground cosplay-fancam,los-angeles-underground-cosplay-fancam,/los-angeles-underground-cosplay-fancam.html
3,GAP,C_geo_hook_cat,los-angeles underground dance-battle,los-angeles-underground-dance-battle,/los-angeles-underground-dance-battle.html
3,GAP,C_geo_hook_cat,los-angeles underground dance-tutorial,los-angeles-underground-dance-tutorial,/los-angeles-underground-dance-tutorial.html
3,GAP,C_geo_hook_cat,los-angeles underground dembow,los-angeles-underground-dembow,/los-angeles-underground-dembow.html
3,GAP,C_geo_hook_cat,los-angeles underground fancam-4k,los-angeles-underground-fancam-4k,/los-angeles-underground-fancam-4k.html
3,GAP,C_geo_hook_cat,los-angeles underground heels-choreo,los-angeles-underground-heels-choreo,/los-angeles-underground-heels-choreo.html
3,GAP,C_geo_hook_cat,los-angeles underground k-pop-twerk,los-angeles-underground-k-pop-twerk,/los-angeles-underground-k-pop-twerk.html
3,GAP,C_geo_hook_cat,los-angeles underground perreo,los-angeles-underground-perreo,/los-angeles-underground-perreo.html
3,GAP,C_geo_hook_cat,los-angeles underground reggaeton,los-angeles-underground-reggaeton,/los-angeles-underground-reggaeton.html
3,GAP,C_geo_hook_cat,los-angeles underground try-on-haul,los-angeles-underground-try-on-haul,/los-angeles-underground-try-on-haul.html
3,GAP,C_geo_hook_cat,los-angeles underground workout,los-angeles-underground-workout,/los-angeles-underground-workout.html
3,GAP,C_geo_hook_cat,manchester best choreography,manchester-best-choreography,/manchester-best-choreography.html
3,GAP,C_geo_hook_cat,manchester best cosplay-fancam,manchester-best-cosplay-fancam,/manchester-best-cosplay-fancam.html
3,GAP,C_geo_hook_cat,manchester best dance-battle,manchester-best-dance-battle,/manchester-best-dance-battle.html
3,GAP,C_geo_hook_cat,manchester best dance-tutorial,manchester-best-dance-tutorial,/manchester-best-dance-tutorial.html
3,GAP,C_geo_hook_cat,manchester best dembow,manchester-best-dembow,/manchester-best-dembow.html
3,GAP,C_geo_hook_cat,manchester best fancam-4k,manchester-best-fancam-4k,/manchester-best-fancam-4k.html
3,GAP,C_geo_hook_cat,manchester best heels-choreo,manchester-best-heels-choreo,/manchester-best-heels-choreo.html
3,GAP,C_geo_hook_cat,manchester best k-pop-twerk,manchester-best-k-pop-twerk,/manchester-best-k-pop-twerk.html
3,GAP,C_geo_hook_cat,manchester best perreo,manchester-best-perreo,/manchester-best-perreo.html
3,GAP,C_geo_hook_cat,manchester best reggaeton,manchester-best-reggaeton,/manchester-best-reggaeton.html
3,GAP,C_geo_hook_cat,manchester best try-on-haul,manchester-best-try-on-haul,/manchester-best-try-on-haul.html
3,GAP,C_geo_hook_cat,manchester best workout,manchester-best-workout,/manchester-best-workout.html
3,GAP,C_geo_hook_cat,manchester exclusive choreography,manchester-exclusive-choreography,/manchester-exclusive-choreography.html
3,GAP,C_geo_hook_cat,manchester exclusive cosplay-fancam,manchester-exclusive-cosplay-fancam,/manchester-exclusive-cosplay-fancam.html
3,GAP,C_geo_hook_cat,manchester exclusive dance-battle,manchester-exclusive-dance-battle,/manchester-exclusive-dance-battle.html
3,GAP,C_geo_hook_cat,manchester exclusive dance-tutorial,manchester-exclusive-dance-tutorial,/manchester-exclusive-dance-tutorial.html
3,GAP,C_geo_hook_cat,manchester exclusive dembow,manchester-exclusive-dembow,/manchester-exclusive-dembow.html
3,GAP,C_geo_hook_cat,manchester exclusive fancam-4k,manchester-exclusive-fancam-4k,/manchester-exclusive-fancam-4k.html
3,GAP,C_geo_hook_cat,manchester exclusive heels-choreo,manchester-exclusive-heels-choreo,/manchester-exclusive-heels-choreo.html
3,GAP,C_geo_hook_cat,manchester exclusive k-pop-twerk,manchester-exclusive-k-pop-twerk,/manchester-exclusive-k-pop-twerk.html
3,GAP,C_geo_hook_cat,manchester exclusive perreo,manchester-exclusive-perreo,/manchester-exclusive-perreo.html
3,GAP,C_geo_hook_cat,manchester exclusive reggaeton,manchester-exclusive-reggaeton,/manchester-exclusive-reggaeton.html
3,GAP,C_geo_hook_cat,manchester exclusive try-on-haul,manchester-exclusive-try-on-haul,/manchester-exclusive-try-on-haul.html
3,GAP,C_geo_hook_cat,manchester exclusive workout,manchester-exclusive-workout,/manchester-exclusive-workout.html
3,GAP,C_geo_hook_cat,manchester hot choreography,manchester-hot-choreography,/manchester-hot-choreography.html
3,NEAR,C_geo_hook_cat,manchester hot cosplay-fancam,manchester-hot-cosplay-fancam,/manchester-hot-cosplay-fancam.html
3,GAP,C_geo_hook_cat,manchester hot dance-battle,manchester-hot-dance-battle,/manchester-hot-dance-battle.html
3,GAP,C_geo_hook_cat,manchester hot dance-tutorial,manchester-hot-dance-tutorial,/manchester-hot-dance-tutorial.html
